0.9454 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
4.2310 	INFO 	Keyboard events cleared
4.2310 	EXP 	Fixation: autoDraw = False
4.2310 	EXP 	text: autoDraw = True
5.3878 	DATA 	Keypress: r
5.3983 	EXP 	Device response: <KeyPress from None: t=5.385166083331569, value=r, duration=None>
5.3984 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_response': 'b', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
5.4143 	EXP 	Fixation: autoDraw = False
5.4143 	EXP 	text: autoDraw = False
5.4143 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.4143 	EXP 	text: height = np.float64(0.05)
5.4143 	EXP 	text: height = np.float64(0.05)
5.4143 	EXP 	text: height = np.float64(0.05)
5.4143 	EXP 	text: text = 'RED'
5.4143 	EXP 	Fixation: autoDraw = True
5.4982 	EXP 	Device response: <KeyPress from None: t=5.385166083331569, value=r, duration=0.10028558333578985>
5.8975 	INFO 	Keyboard events cleared
5.8975 	EXP 	Fixation: autoDraw = False
5.8975 	EXP 	text: autoDraw = True
7.0019 	DATA 	Keypress: b
7.0149 	EXP 	Device response: <KeyPress from None: t=6.9991352500001085, value=b, duration=None>
7.0150 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_response': 'r', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
7.0309 	EXP 	Fixation: autoDraw = False
7.0309 	EXP 	text: autoDraw = False
7.0309 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.0309 	EXP 	text: text = 'RED'
7.0309 	EXP 	Fixation: autoDraw = True
7.1315 	EXP 	Device response: <KeyPress from None: t=6.9991352500001085, value=b, duration=0.12026862499988056>
7.5143 	INFO 	Keyboard events cleared
7.5142 	EXP 	Fixation: autoDraw = False
7.5142 	EXP 	text: autoDraw = True
8.1017 	DATA 	Keypress: r
8.1148 	EXP 	Device response: <KeyPress from None: t=8.098069333333115, value=r, duration=None>
8.1149 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_response': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
8.1309 	EXP 	Fixation: autoDraw = False
8.1309 	EXP 	text: autoDraw = False
8.1309 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.1309 	EXP 	text: height = np.float64(0.05)
8.1309 	EXP 	text: height = np.float64(0.05)
8.1309 	EXP 	text: height = np.float64(0.05)
8.1309 	EXP 	text: text = 'BLUE'
8.1309 	EXP 	Fixation: autoDraw = True
8.2149 	EXP 	Device response: <KeyPress from None: t=8.098069333333115, value=r, duration=0.11633162499856553>
8.6143 	INFO 	Keyboard events cleared
8.6142 	EXP 	Fixation: autoDraw = False
8.6142 	EXP 	text: autoDraw = True
9.1518 	DATA 	Keypress: r
9.1648 	EXP 	Device response: <KeyPress from None: t=9.14803487500103, value=r, duration=None>
9.1648 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_response': 'r', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
9.1809 	EXP 	Fixation: autoDraw = False
9.1809 	EXP 	text: autoDraw = False
9.1809 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.1809 	EXP 	text: height = np.float64(0.05)
9.1809 	EXP 	text: height = np.float64(0.05)
9.1809 	EXP 	text: height = np.float64(0.05)
9.1809 	EXP 	text: text = 'RED'
9.1809 	EXP 	Fixation: autoDraw = True
9.2981 	EXP 	Device response: <KeyPress from None: t=9.14803487500103, value=r, duration=0.13630558333170484>
9.6642 	INFO 	Keyboard events cleared
9.6642 	EXP 	Fixation: autoDraw = False
9.6642 	EXP 	text: autoDraw = True
10.1744 	DATA 	Keypress: r
10.1815 	EXP 	Device response: <KeyPress from None: t=10.172025874999235, value=r, duration=None>
10.1815 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_response': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
10.1975 	EXP 	Fixation: autoDraw = False
10.1975 	EXP 	text: autoDraw = False
10.1975 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
10.1975 	EXP 	text: height = np.float64(0.05)
10.1975 	EXP 	text: height = np.float64(0.05)
10.1975 	EXP 	text: height = np.float64(0.05)
10.1975 	EXP 	text: text = 'BLUE'
10.1975 	EXP 	Fixation: autoDraw = True
10.2647 	EXP 	Device response: <KeyPress from None: t=10.172025874999235, value=r, duration=0.09229174999927636>
10.6810 	INFO 	Keyboard events cleared
10.6809 	EXP 	Fixation: autoDraw = False
10.6809 	EXP 	text: autoDraw = True
11.2481 	EXP 	Device response: <KeyPress from None: t=11.245986708334385, value=b, duration=None>
11.2482 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_response': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
11.2517 	DATA 	Keypress: b
